35966568,Price-Chavez,97613413
94836356,Frazier  Price and Medina,30358054
35441700,Hall-Rosario,39066889
60133522,Durham-Arnold,39574777
60102007,Evans  Lynch and Brown,33462079
99383038,Cooke-Wilkerson,87690621
34623027,Harrison-Miller,51480142
80679244,Fleming  Torres and Smith,91588177
63279570,Parker  Osborne and Baker,36380844
41560604,King  Jones and Mcmillan,45780429
94362665,Hubbard  Hampton and Harmon,26731116
55130422,Valenzuela Group,50122766
43256803,Torres-Vincent,85373437
92174223,Gray-Kelly,68318646
51590314,Miller  Howard and Howard,98125587
75991831,Nunez-Smith,95969443
10402916,Mckenzie-Horne,79429587
84941144,Cummings  Miller and Miller,92869174
40682541,Collier-Martinez,43879747
42535556,Brown  Montgomery and Mcguire,72592056
97128196,Estes  Bradford and Foster,43474843
68021985,Day  Riley and Davila,28046311
26108583,Lewis  Johnson and Wall,79875175
67288236,Johnson-Thomas,91949067
47486998,Romero-Love,71656712
39180632,Moran  Martinez and Jones,32201772
89161967,Stewart  Jones and Barker,52070786
60466775,May-Clark,89468642
89051761,Walton-Brown,54291438
72837952,Peck  Fletcher and Taylor,66072242
39392988,Jacobs  Taylor and Smith,80498559
76910963,Simpson-Rhodes,17588921
75491396,Costa-Mcguire,57248972
70658590,Smith  Williams and Payne,97288201
76833535,Kelly-Perez,29405818
62623377,Lutz-Kelly,38568300
73694634,Gonzalez-Larson,78334365
32196166,Moran-Weber,40520901
74297972,Case-Mueller,48116074
33697281,Butler  Hopkins and Chavez,77153393
78636455,Stuart  Ross and Santiago,86013733
58484092,Rodriguez-Myers,57118202
23611839,Greene-Wright,35647709
13181178,Thornton  Chen and Brown,99228775
15336436,Davis  Green and Clayton,44751559
80492366,Sanders-Lewis,25605240
60105493,Pineda  Jackson and Jenkins,14096283
98222671,Cook  Thomas and Wright,15802201
84324737,Gay-Fisher,27561808
69743006,Matthews  Newman and Aguilar,72360983
94503023,Andrews  Sanchez and Hays,58328474
61271759,White-Williams,50327470
42147177,Peterson-Webster,68892555
54552161,Anderson  Ramos and Vega,87758502
60093275,Martinez  Hancock and Washington,14862277
29042657,Ibarra-Lutz,72445114
81059757,Martinez-Mitchell,37726108
73385906,Bauer-King,40534262
25265924,Coleman-Fernandez,82229683
54661753,Mitchell-Stephenson,30805069
14540754,Gonzalez  Chavez and Brown,67336271
44424112,Rodriguez-Olson,24697120
91615185,Smith  Marsh and Spears,60903719
84169485,Meyer-Bartlett,18948130
47955942,Jacobs-Peterson,57226308
70102689,Rogers-Thomas,62253287
25765416,Cabrera-Wallace,44804869
17136951,Terrell-Smith,78172562
54490127,Duncan  Singleton and Cunningham,95154187
13984689,Alexander  Grant and Ramirez,16139359
88922241,Gamble-Fernandez,39821227
31959222,Bruce  Avila and Blackburn,50073342
43974290,Heath Ltd,68231088
26721726,Jones  Wright and Ellis,77936596
11833247,Blair  Wilson and Wallace,48232127
75941407,Stewart  Williams and Peterson,43292900
23420930,Tucker-Harrison,72601113
22666015,Hodges  Cooper and Andrews,73045065
60564737,Cannon-Fuentes,62357224
44769948,Lopez  Bauer and Davis,40070006
65871926,Kelly-Atkins,75736123
97737369,Stevens  Fields and Jones,93747649
48913138,Reeves Inc,61702048
96988312,Henderson-Moore,15014604
13040356,Ray  Perez and Bryant,46805424
18986229,Shields-Clark,35901098
62460343,Monroe-Torres,73264333
40946626,Doyle-Harvey,42406368
95768016,Schmidt-Walker,96562347
80884199,Gutierrez  Castro and Pitts,94911154
56220348,Brock PLC,62671277
94240344,Schmidt-Hernandez,44466244
56153620,Marks Group,35311402
14588596,Barton  Anderson and Scott,12779895
74201445,Walters  Jenkins and Martinez,28660277
22353252,Bailey-Ferguson,51458800
25234916,Clark  Owen and Austin,77044708
41846513,Beck  Richardson and Harris,84880318
90383761,Brennan-Harris,86475483
68516743,Keith LLC,71907779
23568494,Matthews  Pham and Davis,94621185
74839281,Murphy-Payne,31411387
99159063,Ramirez  Caldwell and Silva,54723901
76694933,Pacheco  Ross and Scott,33879950
36899097,Baker  Delgado and Moreno,64299994
62807619,Heath  Moore and Becker,36065935
29722078,Hill-Dorsey,88887974
43761783,Rice  Anderson and Ray,25294805
91923079,Dillon  Brown and Davis,90493304
45554847,Koch  Gonzalez and Harrington,24156591
52363133,Richardson-Gonzalez,82999462
91841182,Kelly  Wu and Hernandez,82219074
64234971,Barker-Oliver,38344889
62755489,Blair  Rogers and Wallace,78635551
72003408,Green  Bowen and King,66982879
17864441,Taylor  Moore and Perez,65228859
21358328,Robinson  Edwards and Owens,31623091
60684910,Warner-Hernandez,86365150
87740130,Price LLC,71815875
79664587,Martinez-Sanders,93135010
36998551,Roth  Hernandez and Lyons,29751494
74020546,Anderson-Hartman,34816955
61699990,Hunt  Lara and English,92788121
61585568,Patel and Sons,70372615
96485714,Lawrence-Kelly,86870576
27790130,Johnson-Robinson,82309997
92327372,Taylor-Wilson,91779979
99805504,Walker-Diaz,34113243
77384348,Jacobs-Black,95440931
94900807,Cunningham-Crane,57092584
77095455,Miller-Lindsey,74528226
21116493,Gonzalez  Edwards and Sutton,80642894
56997303,Barker-Anderson,23036250
79493105,Atkins  Bailey and Watson,45190943
89911303,Andrews  Johnson and Brown,40373224
75228264,Miller  Morgan and Smith,26143172
20718477,Burke  Garcia and Jackson,14472334
51405427,Simmons-Martin,91407947
97751732,Schultz-Jones,96218632
24058886,Randolph  Walker and Flores,92333193
67103801,Carter-Lynch,91886670
27198251,Zamora  Long and Marshall,54723901
69285510,Marshall-Miller,52177698
46561202,Mills  Bell and Bradley,70153456
40819705,Hopkins  Torres and Peterson,78206942
62446730,Bartlett-Vega,50761044
95156830,Moody Ltd,79775550
65704947,Oneill-Gray,25846784
99146355,Ayala-Harris,49347312
77032707,Odonnell-Nielsen,24170087
68179675,Perkins  Duncan and Wilson,96992791
80311661,Hill  Ward and Johnson,64633406
79255286,Deleon-Lutz,98133395
19931271,Hughes-Glass,57133900
51882848,Johnston  Spencer and Foster,61759351
23000580,Wood-Torres,60136309
65053764,Norman-Fisher,57750477
31446074,Best-Smith,44768618
35218289,Sparks Ltd,53893400
96210220,Powell  Wilson and Conrad,91839184
76292243,Burns  Moore and Tran,57046898
82121297,Hansen  Luna and Acosta,42377221
61751419,Pierce-Carrillo,39867638
84016983,Thompson  Roberts and Hamilton,54145941
15470903,Kim-Hamilton,64330175
72365865,Moore-Cunningham,79057944
40756093,Strong  Parker and Schultz,30701745
60850514,Bailey PLC,25529692
12830915,Trujillo-Shaw,30646461
35940047,Avila  Kennedy and Villegas,19635905
69401068,Simmons-Allen,39329926
22145313,Diaz-Turner,41700588
10400177,Jones  Stewart and Gonzalez,55966064
26172405,Paul  Navarro and Shepard,12034020
59714562,Kim  Obrien and Arnold,34985833
61365673,Maxwell-Dean,45811631
73235607,Barron-Vang,33188516
76127672,Gray  Reed and Long,88858937
55994895,Carter-Evans,28344819
11668493,Horton  Cook and Ross,39371328
13617701,Rios Inc,23526745
63031266,Morris  Marshall and Smith,33989028
66832862,Schwartz  Neal and Salazar,95171092
25210224,Bush-Sutton,35791527
40309373,Smith-Hamilton,82870852
52005722,Green  Larson and Wilson,73243666
92868224,Williams  Harper and Jenkins,40214859
21050729,Henderson-Barton,36532130
19150090,Mccarty-Simmons,33556880
70388250,Tran-Ruiz,63295200
46404081,Hood and Sons,16361912
83879686,Hernandez-Washington,40179102
58108061,Shah-Lawson,99421447
41092071,Klein-Munoz,44014250
69999356,Day-Shelton,97225966
36461688,Hood-Patterson,60405998
30899813,Andrews-Curtis,17224210
92463519,Williams  Maldonado and Bryan,16448611
57421869,Conrad-Wallace,31776273
77741959,Brown  Nelson and Holland,32019168
64445679,Howell  Reed and Kelley,72475543
91820302,Houston-Anderson,61702048
80742479,Smith  Fisher and Daugherty,88236585
14397370,White-Perez,82924657
43609902,Norton and Sons,57133900
44977286,Lozano-Smith,48232127
89135574,Smith  Flores and Reynolds,60771101
29638713,Case  Garcia and Thomas,45428659
13284192,Thompson-Lewis,63784566
51331862,Cobb  Castro and Rice,74673300
82850877,Perez-Phillips,83173476
51863415,Hughes Inc,26169877
35563639,Morgan Inc,80115970
68776620,Rojas-Wilson,48682525
55239356,Peterson  Gonzalez and Morgan,59235665
36182527,Hamilton and Sons,62433634
91548843,Levine Inc,41851450
58232600,Ramos  Newman and Moody,45953972
89207922,Delgado LLC,13547465
49204844,Cook  Smith and Davis,66097173
90619994,Ortiz-Wells,52902626
26208989,Ballard  Love and Abbott,58087455
89666206,Lambert  Moore and Woods,83941272
23164616,Haley LLC,20503953
91887816,Hudson-Flores,61784330
52931215,Walker  Kirby and Reeves,17320903
80826493,Johnson  Huynh and Oliver,58393397
73964062,Welch-Coleman,34033951
47665968,Morris-Dixon,53767684
89213522,Mathis  Aguirre and Gilmore,79519772
24377634,Hansen  Beck and Joyce,44038905
59415879,Johnston  Lee and Williams,75313774
66780782,Gallagher  Craig and Solis,25898981
45127186,Franklin-Johnson,45652922
27740589,Huber-Robinson,30410445
83483160,Ingram Group,84736487
52206766,Small-Jones,55682991
46557958,Thompson  Mata and Jennings,35256289
99883217,Bates-Rodriguez,59984509
45122708,Thomas-Santos,14644838
14300584,Velez PLC,13618750
24922281,Malone-Montgomery,90963023
22450751,Rivera  Lindsey and Mccoy,62308337
91906277,Lynch PLC,85702796
91087778,Lopez-Pearson,91299109
15238041,Diaz  Ellison and Garcia,32561189
35703520,Griffith  Finley and Fields,68676393
27407374,Cox  Harris and Haynes,45279605
65917504,Cook  Orozco and Estrada,89008609
86002067,Martin-Meyer,14272957
47062007,Love  Shelton and Estrada,95957076
39289115,Oneal  Robertson and Myers,68311990
75158498,Haynes  Brown and Burns,34861858
30382772,Phillips  Howard and Hamilton,94009599
39448948,Brown-Lopez,70052177
93177061,Greer  Schmidt and Pena,54291438
33023280,Bentley-Hill,53792407
64035667,Robinson-Gonzalez,32816468
86009945,Carney  Lane and Mendoza,85721233
25288712,Wells  May and Cherry,56020029
41540197,Martinez  Adams and Scott,41080021
88064956,Sloan-Wolfe,81518207
39385982,Randolph-Murphy,33462079
58306588,Lee  Galloway and Clark,14390357
85575235,Barron and Sons,10184597
90437310,Francis PLC,71993343
58184769,Hernandez  Hill and Christian,79802443
98128687,Ortiz  Cruz and Colon,60125467
62211048,Harris-Coleman,91670723
56536330,Martinez-Hancock,95695781
81033142,Brown-West,72415105
44552165,Miller  Leon and Weaver,63868157
71808742,Khan-Smith,53737210
93953359,Norman Inc,19891903
36165828,Cummings Group,24084971
57385997,Garcia-Green,40199266
20106346,Reese  Gomez and Tran,28026674
20194071,Stanley-Ortiz,43815505
53282218,Powell  Vance and Morris,30646461
96778456,Duarte-Valdez,40279616
21934941,Phillips-Burton,24812781
86231092,Mitchell  Mcconnell and Spencer,14815209
32943675,Mercer  Collins and Jones,43363391
18216396,Harris-Burns,93081473
20448304,Boone  Woods and Campbell,99766198
68196553,Franco  Collins and Jones,98228457
15051714,Rogers Inc,84035172
39300848,Hobbs Group,86365150
77110966,Schwartz and Sons,14116604
23356872,Garcia-Hicks,47032353
60116068,Richardson  Long and Nelson,34636410
26851794,Dennis  Hill and Johnson,79627194
30714307,Nixon-Frazier,21081147
24794981,Perez  Gonzalez and Mendoza,97486941
87325812,Mccall  Mcintosh and Lawson,93974333
10354955,Matthews-Morales,71024043
36877165,Jones-Foster,53504485
25763156,Myers-Weaver,95378349
39694509,Ochoa Ltd,40943126
72047197,Booker LLC,59211606
95658486,Sherman LLC,77525752
89780632,Rodriguez-Walker,31997800
79661077,Hall  Taylor and Wilkinson,76031753
75023504,Campos Ltd,20044361
17310240,Singleton  Hester and Burton,32440639
16783893,Cox  Simmons and Brown,55633433
80587679,Martinez-Washington,73042340
73987034,Thomas-Fleming,10558181
68824668,Hansen-Ortiz,15045334
26519047,Hall-Thomas,60750618
90299505,Figueroa-Foster,33897902
53929767,Collins-Hopkins,23377672
16103304,Turner  Stuart and Rivera,51532298
63081670,Mcdaniel  Wilson and Castillo,99487932
71499838,Bowman-Martin,64915583
99097830,Dawson  Richmond and Stokes,11978151
21999007,House-Carter,21228194
92466675,Carroll-Drake,56231577
63217315,Diaz-Hall,47330346
10484920,Mcbride Ltd,40189798
35237021,Hanson-Chaney,97021083
43381648,Salinas-Morales,47032353
64456072,Mosley and Sons,61842455
63935659,Franklin  Klein and Alvarez,37156896
61181185,Carroll-Sanders,55036017
57213320,Reeves-Davis,57828903
13782746,Mata Ltd,59446271
14622713,Perez  Mcintyre and Atkins,25465476
31718783,Howard-Hancock,18591116
53054510,Cole-Marshall,66700542
24545853,Reyes-Myers,30640676
73527205,King-Hale,16772281
59536969,Austin  Fuentes and Lewis,61087397
18363631,Hopkins-Riddle,62081707
39973679,Mullins-Arroyo,69290671
92639896,Parker  Perez and Rasmussen,30961223
79707212,Reyes  Joseph and Gross,99316805
90392393,Palmer  Walls and Chandler,54580545
67387312,Rogers-Rose,14949344
55513597,Sullivan  Harris and Ward,86731266
21474901,Allen-Stein,20263547
23701924,Anderson-Bond,77955175
12779788,Villarreal-Nelson,18069685
24806114,Cook  Andrews and Green,41958207
72482049,Williams-Guerrero,27465583
50187567,Villanueva LLC,93760137
80438359,White  Ward and Ford,88889607
98227799,Garcia  Herman and Roberts,86842445
99239674,Navarro Ltd,39892841
29032890,Harvey  Rodriguez and Martinez,31411387
47703792,Freeman-Reilly,37134170
66522174,Burton-Ellison,16674641
95423850,Kline-Watson,63924370
82908606,Stanley  Brown and Walton,60162050
75983491,Ward  Dorsey and Thomas,96506977
62374476,Wright-Mcintyre,56698792
58159602,Hoover Group,33462079
17787962,Smith  Lee and Fleming,35816235
48534833,Hamilton  Morris and Rose,63396072
36887169,Schmidt-Booth,78712461
25309035,Roth-Greer,93384363
92312263,Ortiz  Mendez and Mclaughlin,15665054
92885368,Durham PLC,12070459
45984327,Watkins-Perry,41958207
32664362,Johnson-Foley,52549600
97202013,Logan-Foley,69104061
56998137,Hayes  Baker and Thompson,38842151
88780268,Miller  Webster and Hernandez,25658611
97314126,Hudson  Reyes and Norris,97581638
30285838,Miller-Patterson,94405574
65009488,Daniels and Sons,69277988
58348553,Ramirez  Walker and Johnson,71198540
52133754,Camacho and Sons,28489433
81966369,Mclean-Klein,66318008
13558118,Roberts  Williams and Ray,84535205
41280960,Dawson  Sullivan and Daniels,86212925
79044933,Mcmahon-Wells,68749810
81918708,Yu LLC,72495166
81852588,Hardin and Sons,67365408
49044937,Elliott-Case,91949067
54377816,Thompson  Davidson and Glover,87197255
42016635,Smith-Schultz,31129936
93222362,Hughes  Freeman and Patton,56664442
80274232,Cummings-Maddox,30305037
39214786,Rodgers PLC,47828031
67414475,Jones-Pierce,61116233
10786482,Johnson  Walter and Young,15624924
93896145,Clay Inc,43815505
79334462,Howe and Sons,44903916
69533733,Boone  Cohen and Lewis,39040744
64430134,Rhodes  Rogers and Hunt,76777268
88010725,Mays  Baker and Arnold,96125967
47608063,Rocha  Bryan and Higgins,42315167
84893588,Allen-Smith,43325425
58718445,Weeks-Mcdowell,14844384
52215918,Brock-Jones,20649802
54415469,Gray LLC,76937351
41544144,Watts  Rollins and Gomez,78178270
41722114,Mcintosh-Garcia,50029498
25111898,White-Weiss,72658480
68719964,Neal  Hunt and Neal,65113789
30614040,Francis  Cain and Knight,97613413
61267227,Banks-Tate,50333931
48417330,Moore  White and Richardson,44680001
41942902,Flores  Richardson and Valenzuela,69480711
62989611,Berg-Hamilton,76472441
25323498,Cline-Lee,42395561
49869439,Hunt  Cortez and Farmer,10813953
52086360,Odom-Edwards,10112828
72178842,Sutton-Lewis,53392290
55212030,Burns-Gonzalez,99288790
17011037,Roberts-Nash,49094328
50519930,Crosby-Heath,87085048
23884464,Thomas  Mack and Owen,90850945
34154517,Hunter  Murphy and Stafford,63868157
91047878,Juarez-Greer,55632537
22551534,Reynolds-Jensen,94639936
32532745,Schmidt  Richardson and Owens,84686028
70606674,Martin-Roberts,67898808
94661030,Huffman Inc,96169767
17144379,Fleming-Young,23225770
48471101,Hudson  Taylor and Cruz,83425403
44815067,Morales  Morrison and Fleming,62546463
36655035,Marquez and Sons,77253998
47603826,Brandt-Williams,18165561
50628518,Ochoa PLC,84179674
46402101,Gilbert-Walsh,10553072
50242243,Levine-Jones,57097118
87641306,Salazar  Dominguez and Maldonado,89966318
58775420,Caldwell  Pollard and Preston,61933652
15928074,Boyd-Stevens,99282250
70339943,Paul  Barajas and Manning,78955615
51303027,Guzman  Cunningham and Cabrera,48942871
38717621,Le  Harris and Walton,93774331
93143586,Gordon Group,92638427
58925981,Pearson-Holmes,68009497
89066443,Barnett  Miller and Shields,19062994
22418531,Martinez  Turner and Williams,54997980
98143515,Mitchell  Lowe and Norton,70389246
50111344,Willis LLC,32417149
50465473,Coleman-Reid,29505380
73388861,Stanley  Watts and Holmes,48011114
81658983,Mcclain-Manning,83588699
82824382,Shaffer  Christian and Lopez,29968833
85643873,Kelly-Evans,68314356
29002826,Shelton PLC,27540059
54241657,Becker-Thomas,66126867
30751972,Berger-Pena,40789453
85889078,Bullock-Johnson,12330123
99405136,Contreras-Joyce,20312020
71116213,Blair  Little and Alexander,66209013
84650505,Adams  Barker and Schwartz,10748015
81330281,Gardner-Gibson,72312393
62156950,Allen  Davenport and Jones,44583597
83071329,Hernandez  Johnson and Reed,55761996
87319174,Conner  Cole and Graham,45927409
52103350,Frey and Sons,74239317
67972690,Goodman  Brown and Rios,47941187
64990316,Washington-Garcia,58757735
23052600,Mack Group,56525351
60457259,Lowe  Fritz and Gaines,32800472
24509641,Costa Ltd,90493304
32433994,Miller-Adams,27113803
95163297,Bartlett  Lopez and Snyder,40995173
92977039,Gallagher  Webb and Stevenson,25658611
94844335,Ortiz  Smith and Yates,81468956
41598173,Turner  Kennedy and Weber,16783652
33557083,Miller  Gross and Wolfe,80514052
28262218,Frye  Smith and Chambers,79865717
92517428,Dixon  Love and White,51583650
59764973,Jones-Griffin,60420763
38862889,Phelps Inc,86824105
67958499,Jackson  Perez and Smith,32319830
18224378,Holland-Dodson,14947849
10217563,Kelly-Hill,14275493
63758289,Keith  Bennett and Andrews,55710127
86465951,Moore-Taylor,33516908
61857660,Bass-Mckenzie,89576523
81824892,Tucker-Smith,12261825
41633784,Jackson  Hayes and Allen,50514572
50593694,Scott-Arnold,47067419
31296301,Smith-Kidd,29595130
70922971,White  Wheeler and Knight,25610557
45642426,Smith-Orr,59797178
88387169,Rojas-Taylor,40273120
63187910,Cook-Lewis,86985009
23711116,Cook  Johnson and Foster,92496813
47999525,Lozano  Howard and Stewart,69188366
74252155,Mitchell-Frank,57026756
43454765,Ortiz-Scott,45103381
12944870,Castillo Inc,38776631
53761955,Mcbride  Gould and King,56278500
17756878,Stout-Davidson,42917763
98915371,Goodman  Young and Ramos,48331727
71988962,Macdonald-Barrett,52484050
74620907,Landry  Gray and Thompson,18345516
44936871,Booth  Smith and Brown,74767639
10507223,Patel-Walton,68887080
50662529,Parsons  Parks and Mendoza,89657961
26257116,Bell-Wilcox,33121450
39218857,Espinoza-Matthews,37877187
94942049,Johnson-Clark,62735140
96132378,Harris  Stone and Bailey,57133900
41225096,Martinez-Herrera,28774229
17971744,Mitchell-Rich,41962374
57634129,Henson Inc,10606360
35193621,Garcia  Sanchez and Norris,87924453
79488445,Bradley Ltd,29159141
16596797,Webb  Ortiz and Delacruz,74943169
83698321,Martinez-Mayer,75140144
85407325,Butler-Johnson,62944111
13315007,Rogers  Taylor and Haley,26140474
28488701,Carter-Pham,58050663
95092780,Bishop  Torres and Jacobs,90536636
37463517,Burns-Burns,57077819
69713623,Castro-Jones,66260120
81053150,Wu  Mccormick and Campbell,67257370
40176145,Hoffman Inc,78026337
17537022,Bennett  Yates and Bauer,56231577
59258358,Grimes  Smith and Phillips,73042340
65104018,Archer  Orozco and Thompson,10813953
86219443,Young  King and Rasmussen,93871535
40364431,Zhang  Calhoun and Banks,42362131
18685188,Grant  Briggs and Thornton,34538185
48363808,Lindsey-Hicks,97293100
87651895,Buckley  Porter and Scott,11181585
18713272,Lynch-Young,39821227
96206757,Kim-Long,28334939
14427468,Gilbert  Anderson and Tucker,77128119
64107116,Benson  Roach and Webb,45659104
42841250,Weber Inc,13219338
94431991,Mercer-Stephenson,72796146
62012648,Ferrell Inc,55035418
35960445,Gallegos  Huang and Mack,50247538
20688387,Hubbard-Cox,70257629
16599012,Moore-Hobbs,45850256
41808103,Shaffer-Mcdaniel,30609272
64650907,Waters and Sons,69831901
94696275,Scott-Davis,13539913
62459872,Ewing  Villarreal and Sharp,38592181
54804380,Mueller-Sherman,33771456
41910747,Mills  Maxwell and Blake,62196857
20466588,Davis-Berger,63639809
97923245,Porter  Larson and Faulkner,88490561
64304912,Willis-Martinez,61911353
63947023,Bailey-Robinson,24505067
31117206,Thomas-Miller,41472140
48758634,Chandler-Wall,36808523
95093813,Monroe  Hill and Wilson,51778844
59950207,Padilla-King,82778426
60501898,Dunlap  Burnett and Watson,50031812
45945067,Downs and Sons,28280785
75715151,Roman-Scott,85337459
68097433,Williams  Lin and Wright,82926439
38412091,Andrews-Barton,56164629
79386449,Kelly  Williams and Ford,13113060
24980816,Walls  Bennett and White,55695989
78258898,Myers-Mann,19599242
82690305,Cunningham Ltd,10300476
35612431,Logan-Stark,54375372
48960527,Castro-Fernandez,83343426
99790728,Kelly  Ortega and Gibson,77236001
10385341,Contreras  Hunt and Phillips,96995345
48905463,Poole  Yu and White,77782003
63158269,Bryant  Koch and Russell,96863594
32484823,Ray-Vasquez,56225919
95435867,Gonzalez  Miller and Smith,82964611
68545259,Murray-Leach,68442384
31536420,Briggs-Moore,79742299
75890372,Martinez Group,32049624
13017554,Hudson  Baker and Moore,79459264
49502736,Chandler-Cruz,39164404
58070527,King  Mendez and Murphy,35453231
45602716,Reid  Curtis and Macias,34609113
29796268,Stein  Lane and Maxwell,35749233
84830645,Owens-Duncan,95130579
43778254,Mullen  Miller and Valdez,97164533
80850284,Williams-Jones,49395643
31457784,Villegas  Elliott and Trujillo,44077860
47633444,Wright  Munoz and Gonzalez,93652578
80556611,Kemp-Werner,94336976
15803717,Henderson  Klein and Turner,65033841
73360130,Ramirez  Stone and Wu,44972868
33753993,Ford  Luna and Brown,20504157
43537450,Douglas-Jones,59198324
84728938,West  Gibson and Coleman,97957068
68611304,White-Guzman,48356980
24161367,Kim-Mcgee,61567648
68399510,Cervantes  Johnson and Joseph,43656913
28677424,Knight-Meyers,10340193
15297105,Mayer-Allen,17108186
53672621,Watson  Martinez and Burke,93963277
40423903,Willis-Alexander,26065048
13381667,Young  Phillips and Woods,11279515
59657894,Flynn  Walker and Wolf,44094935
71306044,Stafford Ltd,88160843
29085480,Mcbride-Patterson,41645890
76177679,Pena  Curry and Stewart,40127005
15466266,Miranda-Kidd,64854405
78055543,Holt  Duran and Williams,12079463
20901989,Peterson  Ruiz and Miller,52229787
40819366,Hull-Garcia,57371899
94239164,Ware  Perry and Parks,74011357
68417283,Hensley  Cross and Lee,68231088
64562907,Serrano-Parrish,51532298
92180569,Elliott  Stout and Roberts,87289282
30304454,Conner  Keller and King,12376803
70106991,Levine-Chang,29496448
68979320,Sandoval  Ward and Newton,23085332
32438881,Moore  Williams and Lynch,83652775
95242000,Mooney-Meadows,52955368
74513039,Johnson-Singleton,98596051
10029746,Wolf-Leach,42675625
86826639,Young  Morrison and Harper,30646461
50675456,Diaz-Fowler,49644271
95650492,Smith-Pugh,13930799
14002546,Jennings-Barton,17671328
33344434,Hahn  Jones and Wallace,78826577
84409745,Gomez  Greene and Santos,94861616
55943328,Alvarado  Bradford and Fitzpatrick,67106757
51907908,Acevedo  Bush and Bray,43736502
37812280,Parrish-Rodriguez,75884690
82696129,Davis  Norton and Barnes,59673204
89318183,Sanders-Chase,43605095
84261080,Robinson  Brown and Eaton,99036226
66440323,Miller-Wiggins,45666426
86319353,Gilbert-Stevens,42870475
45306589,Taylor PLC,59880764
79472211,Allen-Underwood,88495575
40296621,West-Moreno,43879107
34190349,Kennedy  Gonzalez and Brown,15795218
97994820,Cross LLC,61057906
48095261,Johnson  Farrell and Powers,42368087
25179604,Wells  Peterson and Hernandez,77667382
78834635,Archer Group,43678496
47356799,Jimenez-Payne,40895624
35143119,Kirk  Parker and Taylor,34848482
69239658,Holmes  Harper and Brooks,70812221
81284173,King  Lucero and Charles,37482062
44940371,Wright  Norris and Gardner,70426161
64724973,Benjamin  Hancock and Hernandez,69030863
32044397,Winters-Taylor,25350434
23838582,Stevens  Davis and Hart,10222780
86046603,Graves-Stewart,81902997
96111806,Sanders  Hunt and Allen,78526637
98014170,Pope-Johnson,66982879
87790400,Murphy  Walters and Brown,56667184
49823020,Garrett  Gutierrez and Montgomery,16572772
82414541,Roy  Poole and Munoz,89330847
79494593,Anderson  Ford and Booth,79519772
96468710,Fox  Finley and Rhodes,67109861
78408393,Rose-Clark,62423100
52545102,Becker  Gonzalez and Alexander,16947777
75486559,Webb-Flowers,58270092
25877422,Nash-Singleton,74541896
87031587,Mercado-Williams,66724594
36404493,Oliver-Jenkins,57995324
25925755,Brown  Malone and Mckinney,84388301
23531085,Diaz Inc,55486717
60804939,Morales-Arellano,84954899
75963655,Gordon  Hall and Barker,75126740
23792053,Klein-Goodwin,98107383
81356570,English-Ruiz,51098163
70333290,Clark-Martin,27189181
20213945,Doyle  Blackwell and Hernandez,96952932
56899801,Carr  Butler and Johnson,93065493
60626944,Brown-Vasquez,27032798
70946436,Williams-Green,18383918
45133739,Wells-Curry,66097173
56147833,Freeman and Sons,77805312
63692774,Arnold  Mcfarland and Jones,15544886
30663310,Rivera-Collins,19698001
54733110,Kaiser  Hicks and Johnston,71456030
15912007,Evans-Johnston,24687053
92635433,Glenn  Le and Smith,78712461
69397359,Dunn  Russell and Burke,81339749
58338741,Schneider-Grant,13746997
62532772,Bond-Clark,26594790
42590395,Davis  Brown and Simon,67901941
76558773,Wilkinson-Lopez,92747576
15873008,Larsen Ltd,37845154
97765451,Ballard PLC,87258144
51736677,Mclaughlin  Williams and Moore,58122041
21911303,Griffith-Fernandez,75827923
33785364,Hernandez-Bird,44630520
46081807,Guerra  Beck and Johnson,22584982
84537599,Joseph-Walker,90808062
15440722,Washington  Edwards and Wright,46550305
80168823,Martinez  Davis and Francis,67412662
28836961,Smith  Wilson and Petty,79281380
88318664,Johnston-Johnson,57097118
93187625,Khan PLC,47714206
82477493,Perez-Mendez,70340539
25366966,Butler Group,77236563
30137932,Hull-Snyder,72514327
77204053,Crawford-Willis,18296346
63569691,Harper-Larson,10588591
27880146,Sanders  Huff and Jackson,44937821
66397544,Michael  Jones and Hall,34033951
43935556,Silva-Jones,81395049
64659189,Santos-Cook,31300515
49546595,Edwards-Wilson,72067851
95510364,Perez  Collins and Smith,10866557
88202200,Willis-Pittman,18214561
72179408,Haney-Mccann,17553927
55088039,Rangel-Cruz,65436637
39758117,Webb  Moreno and Brown,24521201
40152130,Stevens  Rogers and Stanley,51344972
10944974,Peterson  Flores and Glenn,44063780
24915279,Nichols-Robbins,77236563
75151328,Haney Inc,13955116
41442376,Melendez  Gonzalez and Jensen,69557408
59735545,Lopez  Valencia and Reed,49716121
73939507,Mcclain  Mathis and Anderson,99339311
29745027,Wilson Inc,70889960
77315007,Gutierrez  Garcia and Anderson,83530924
87111826,Garcia  Wagner and Miller,10340193
16275372,Mcdaniel-Taylor,80677281
86487987,Clayton-Webster,79281380
78222994,Krueger-White,47143966
15621431,Brown-Green,34712193
51104799,Mcguire-Green,63597176
37296326,Pope-Potter,76538491
24466259,Gamble-Lee,17209071
29492007,Rogers  Santos and Foley,91153618
32456200,Valdez  King and Castillo,78172562
99208360,Johnson  Brown and Howard,48144702
59789181,Johnson  Page and Fitzpatrick,90850234
76217137,Phillips  Briggs and Reynolds,34780024
